payment_id,loan_id,payment_amount,payment_date
PMT0001719, L000431 ,6422.43,2023-12-07
PMT0003989,L000993,"$18,034.30",2022-12-03
PMT0001698,L000425,11035.15,2025-05-30
PMT0000563,L000136,3119.02,2024-07-26
PMT0001440,L000358,7631.83,2022-10-07
PMT0003163,L000793,930.24,2024-07-01
PMT0001609,L000403,6742.32,2022-06-09
PMT0003992,L000994,88995.29,2023-12-09
PMT0000594,L000143,14161.52,2022-12-26
PMT0003789,L000940,5764.72,2023-07-12
PMT0001689,L000423,13679.92,2023-09-13
PMT0003621,L000901,7880.17,2023-03-16
PMT0004699,L001178,"7,513",2023-07-01
PMT0001643,L000412,2944.31,2024-03-30
PMT0004725,L001184,15095.81,2025-02-08
PMT0000210,L000051,18432.38,2026-03-26
PMT0004898, L001228 ,11253.98,2025-04-27
PMT0000636,L000153,4199.59,2024-01-09
PMT0004756,L001194,5112.52,2024-04-28
PMT0004144,L001029,1172.22,2025-11-01
PMT0002442,L000610,2788.75,2025-07-27
PMT0001783,L000446,3051.07,2025-01-06
PMT0001184,L000300,"12,770",2024-01-17
PMT0001436,L000356,7346.01,2025-05-17
PMT0001891,L000470,3565.41,2022-07-07
PMT0002788,L000695,"12,003",2023-12-12
PMT0004183, L001040 ,17163.98,2024-03-31
PMT0000221,L000055,5565.41,2022-07-28
PMT0002281,L000571,18442.45,2025-07-31
PMT0002516,L000629,"$7,087.61",2024-04-20
PMT0004934,L001238,"11,097",2024-05-03
PMT0002780,L000692,14886 CAD,2024-02-14
PMT0003203,L000801,10918.93,2025-02-15
PMT0000574,L000138,2173.09,2023-09-14
PMT0002749,L000681,19973.29,2026-01-08
PMT0004581,L001146,4266.52,2025-07-03
PMT0003705,L000921,4479.3,2024-11-22
PMT0001540,L000382,1799.29,2023-02-12
PMT0004853,L001215,7791.85,2023-11-17
PMT0004784,L001198,9762.19,2023-02-30
PMT0002869,L000712,6613.77,2025-10-08
PMT0000101,L000025,8736.55,2025-04-10
PMT0000353,L000088,6886.14,2026-01-22
PMT0004532,L001133,1655.87,2024-07-13
PMT0002318,L000582,5129.09,2023-05-15
PMT0004856,L001215,13964.85,2024-01-10
PMT0000110,L000027,1439.25,2025-09-02
PMT0001955,L000487,8082.23,2025-06-11
PMT0004328,L001078,7354.06,2022-12-13
PMT0002101,L000524,"$2,443.49",2024-06-11
PMT0004385,L001092,3969.27,2024-11-10
PMT0002037,L000508,22878.64,2026-01-25
PMT0004161,L001034,20058.26,2026-02-19
PMT0004622,L001155,8121.33,2023-11-25
PMT0003131,L000786,832.97,2025-04-01
PMT0000358,L000089,1049.25,2023-07-07
PMT0002127,L000529,67971.35,2023-04-07
PMT0001580,L000396,6815.78,01/19/2023
PMT0004937,L001238,10035.27,2024-05-04
PMT0002734,L000678,6137.66,2024-02-07
PMT0001602,L000401,1380.65,2023-03-14
PMT0001205,L000305,5943.54,2024-09-10
PMT0001517,L000377,5994.62,29-Mar-2024
PMT0003546,L000882,3115.34,2024-02-11
PMT0000155,L000038,2803.35,2024-12-14
PMT0002647,L000659,9765.53,2024-01-18
PMT0001779,L000446,6602.33,2025-05-14
PMT0000526,L000126,12010.18,2024-06-01
PMT0001430, L000355 ,"$10,850.47",2023-06-18
PMT0003026,L000755,10110.47,2023-12-31
PMT0002251,L000562,15372 CAD,2023-12-06
PMT0004250,L001055,18227.07,2022-03-13
PMT0003300,L000824,3986.71,2023-01-30
PMT0003845,L000956,17618.67,2024-07-31
PMT0002661,L000661,7934.31,2025-08-03
PMT0004196,L001044,6130.84,2023-08-24
PMT0000357,L000089,3492.85,2023-03-28
PMT0004552,L001137,"10,615",2023-08-05
PMT0000616,L000149,5694.05,2023-06-23
PMT0000882,L000223,13780.04,2024-02-24
PMT0001010,L000253,15538.5,2023-11-28
PMT0004850,L001214,15869.9,2025-04-01
PMT0000557,L000134,30750.44,2024-04-09
PMT0002157,L000537,2509.54,2024-06-03
PMT0003052,L000766,8630.6,2024-06-19
PMT0001878,L000468,"$4,341.92",2025-04-15
PMT0003160,L000793,2083.54,2024-08-14
PMT0001850,L000462,4795.1,2023-09-26
PMT0003689,L000917,25828.09,2024-06-16
PMT0004692,L001174,7857.77,2023-10-05
PMT0003997,L000996,5132.29,2023-02-30
PMT0001325,L000330,6378.13,2024-08-19
PMT0002423,L000606,15622.32,2025-05-07
PMT0003481,L000869,3580.3,2024-01-11
PMT0003727,L000927,-20754.56,2023-05-27
PMT0001230,L000311,4012.96,2023-05-29
PMT0002303,L000577,3999.28,2026-05-05
PMT0002324, L000584 ,3648.1,2023-09-06
PMT0004940,L001239,3946.5,2024-02-05
PMT0002706,L000671,4311.09,2023-04-24
PMT0001173,L000298,2230.69,2022-08-30
PMT0001507,L000374,4718.96,2023-01-23
PMT0002810, L000699 ,759.36,2023-06-12
PMT0000839,L000211,1302.44,2023-06-28
PMT0000753,L000189,10438.47,2024-02-08
PMT0001015,L000254,7474.92,2023-11-04
PMT0002762,L000688,7021.83,2025-04-25
PMT0003795,L000942,991.97,2024-05-13
PMT0004685,L001173,8016.05,2024-08-01
PMT0004689,L001173,"$10,452.54",2024-07-24
PMT0004218,L001048,9835.07,2023-04-18
PMT0000566,L000136,3699.06,2023-05-07
PMT0001673,L000419,4703.57,2024-11-19
PMT0004434, L001105 ,7722.32,2022-07-13
PMT0000432,L000106,10158.05,2023-04-10
PMT0004698,L001177,7754.44,2022-12-21
PMT0000837,L000211,1394.38,2025-01-17
PMT0001394,L000346,11258.12,2024-07-03
PMT0000520,L000126,6888.94,2024-10-17
PMT0004855,L001215,5207.76,2023-09-22
PMT0003114,L000781,10553.53,2025-11-17
PMT0002390,L000598,14138.63,2023-07-03
PMT0003817,L000949,3482.27,2024-04-25
PMT0000974,L000243,11424.68,2023-03-04
PMT0001047,L000261,20965.02,2023-01-09
PMT0000890,L000225,7215.22,2023-05-11
PMT0000312,L000078,4777.81,2023-09-21
PMT0003380,L000846,10040.69,2023-03-09
PMT0003120,L000783,43509.99,2024-09-06
PMT0003254,L000813,7328.38,2023-10-19
PMT0000571,L000138,2121.92,2023-11-24
PMT0000658,L000161,9137.91,2023-05-13
PMT0004560,L001139,27960.23,2023-11-12
PMT0000494,L000120,13843.33,2024-05-19
PMT0000011, L000002 ,2110.74,2023-03-20
PMT0001585,L000396,3696.95,2023-10-13
PMT0001575,L000392,30984.4,2022-11-06
PMT0003395,L000849,2213.27,2023-05-29
PMT0004738,L001188,3484.55,2023-09-09
PMT0002396,L000600,2340.76,2023-08-30
PMT0002530,L000631,11815.14,2024-05-10
PMT0002635,L000657,17399.99,2024-07-22
PMT0000275,L000065,34564.0,2023-03-13
PMT0001724,L000433,15363.39,2025-04-12
PMT0001745,L000437,"11,164",2025-02-12
PMT0001221,L000309,73322.35,2025-04-10
PMT0002683,L000666,8607.22,2023-08-03
PMT0002363,L000593,6363.86,2024-07-16
PMT0004451, L001112 ,58992.85,2023-06-11
PMT0001889,L000470,2840.27,2022-11-07
PMT0004498,L001125,8055.07,2024-02-25
PMT0002215,L000554,1965.9,2024-06-21
PMT0001298,L000324,15519.34,2025-01-25
PMT0000288,L000069,9660.74,2024-02-22
PMT0000913,L000232,1848.81,2025-07-18
PMT0000033,L000007,1854.33,2023-12-18
PMT0002156, L000537 ,1411.19,2023-09-10
PMT0004883,L001221,946.95,2024-06-14
PMT0000018,L000004,4425.09,2024-12-22
PMT0000975,L000243,13684.34,2022-10-24
PMT0004399,L001094,8681.11,2024-05-17
PMT0004481,L001121,18481.7,2024-01-14
PMT0001468,L000364,34548.75,2023-12-24
PMT0002330,L000585,-5332.19,2023-10-27
PMT0003447,L000861,22997.25,2022-10-28
PMT0003898,L000969,5923.96,2023-02-27
PMT0001780,L000446,5112 CAD,2025-07-30
PMT0000168, L000042 ,14390.46,2025-03-10
PMT0002032, L000507 ,1658.07,2025-08-24
PMT0000496,L000121,19626.36,2025-05-08
PMT0004872,L001219,6378.26,2023-12-19
PMT0004383, L001092 ,2321.1,2025-02-14
PMT0004913,L001231,4712.18,2022-08-21
PMT0003501,L000874,10568.35,2024-01-06
PMT0002231,L000558,4622.4,2025-05-01
PMT0002294,L000574,5851 CAD,2024-09-05
PMT0001213,L000307,7191.92,2024-12-17
PMT0004933, L001237 ,-68028.37,2026-01-01
PMT0004336,L001080,3924.57,2023-11-18
PMT0000426,L000106,4475 CAD,2022-12-30
PMT0002273,L000570,5014.82,2025-06-19
PMT0000064,L000014,6472.96,2024-09-23
PMT0004597,L001149,8011.24,2024-06-12
PMT0003865,L000960,8210.64,2023-09-26
PMT0000980,L000244,9100.32,2022-09-22
PMT0001086,L000273,11977.68,2023-08-05
PMT0002044,L000509,6669.42,2022-10-25
PMT0002350,L000589,4720.36,2024-11-22
PMT0003921, L000977 ,7471.45,2025-03-21
PMT0002626,L000654,3677.95,2024-09-01
PMT0004074,L001013,13496 CAD,2022-11-01
PMT0000364,L000090,6842.99,2022-09-20
PMT0001013,L000254,7821.15,2023-11-13
PMT0000128,L000030,3049.98,2025-07-07
PMT0002005,L000498,27730.82,2025-04-23
PMT0004197,L001044,8115.04,2023-06-12
PMT0004826,L001208,4747.83,2024-10-04
PMT0002283,L000571,23244.24,2024-12-05
PMT0003003,L000748,3074.03,10/10/2024
PMT0004180, L001039 ,4471.63,2024-02-11
PMT0001329,L000331,11306.6,2025-11-25
PMT0002473,L000619,5899.44,2024-05-14
PMT0000790,L000197,7263.05,2025-08-29
PMT0002667,L000662,15095.13,2026-01-08
PMT0001902,L000473,20646.2,2024-08-20
PMT0004534,L001133,4795.88,2024-12-26
PMT0001389,L000345,3459.09,2024-08-23
PMT0003814,L000949,2874.34,2023-11-07
PMT0000676,L000168,48495.07,2023-05-14
PMT0000115,L000028,1217.6,2023-07-10
PMT0003211,L000803,5791.03,2024-01-12
PMT0002948,L000734,9413.46,2024-03-10
PMT0004312,L001073,3452.23,2023-11-28
PMT0003579,L000890,2443.27,2023-11-19
PMT0002904,L000724,12749.58,2023-12-10
PMT0003270,L000816,10729.66,21-Jan-2025
PMT0004538,L001135,6385.82,2022-10-29
PMT0000329,L000082,181590.38,2025-11-28
PMT0000617, L000149 ,10689.33,2024-11-15
PMT0003913,L000975,7049.04,2023-01-01
PMT0004477,L001121,19729.67,2024-03-30
PMT0002095,L000522,14760.84,2025-02-17
PMT0001225,L000310,3058.81,2025-05-20
PMT0003827,L000952,28491.36,2023-11-10
PMT0002541,L000633,3508 CAD,2022-09-24
PMT0004739,L001188,4688.28,2023-11-22
PMT0004065,L001011,20756.23,2025-05-06
PMT0003650,L000908,5297.19,2024-06-26
PMT0001650,L000415,nan,2023-11-04
PMT0000352,L000088,7915.4,2026-03-27
PMT0001042,L000260,5892.78,
PMT0003899, L000969 ,7498.68,2024-03-21
PMT0000394,L000098,1260.73,2024-05-14
PMT0004506, L001128 ,17896.31,2023-07-24
PMT0004599,L001149,6937.33,2024-04-05
PMT0003220,L000805,1042.44,2023-10-16
PMT0001655,L000415,6641.04,2025-01-20
PMT0002741,L000679,24814.12,2023-06-01
PMT0004396,L001094,10278.33,2024-06-20
PMT0004464,L001118,1742.13,2024-05-16
PMT0002351,L000590,23990.88,2023-10-19
PMT0004595,L001149,4496.7,2023-09-17
PMT0001693,L000423,5113.61,2023-07-08
PMT0004624,L001155,10420.38,2024-04-03
PMT0003313, L000828 ,7830.23,2023-08-03
PMT0003896,L000969,2948.73,2023-08-21
PMT0000654,L000160,-15173.49,2023-02-27
PMT0004240, L001052 ,4442.18,2024-07-19
PMT0003800,L000942,1673.46,2023-02-24
PMT0004484,L001122,"1,201",2024-04-13
PMT0003498,L000872,4376.29,2024-11-05
PMT0003995,L000995,37297.13,2022-06-06
PMT0004804,L001202,56272.85,2023-04-07
PMT0000157,L000038,3832.0,2023-09-01
PMT0001422,L000353,14642.79,2024-06-11
PMT0001720, L000431 ,8230.64,2023-07-05
PMT0001290,L000322,3049.85,2024-06-19
PMT0003288,L000822,21862.22,2023-08-05
PMT0003910,L000974,2783.01,not available
PMT0003531, L000879 ,1341.51,2023-10-06
PMT0002978,L000740,1941.16,2024-06-26
PMT0002843,L000706,5113.58,2025-12-30
PMT0001033,L000259,14181.74,2024-07-12
PMT0000458,L000114,23206.71,2024-11-16
PMT0003559,L000885,-2102.56,2025-04-13
PMT0004652,L001163,4601.64,2023-08-24
PMT0002848,L000707,"15,221",2022-05-30
PMT0004089,L001017,4743.52,2023-01-05
PMT0004215,L001047,2319.81,2024-10-15
PMT0004986,L001250,4514.87,09-Mar-2024
PMT0000405,L000101,6937.15,2022-09-06
PMT0002601, L000648 ,17396.99,2025-09-21
PMT0002070,L000515,6793.99,2023-11-06
PMT0001565,L000388,3915 CAD,2023-07-05
PMT0003873,L000962,36030.87,2024-05-12
PMT0001238,L000312,36357.94,2023-12-28
PMT0002891,L000718,"$6,195.55",2023-09-10
PMT0001274,L000320,2291.43,2024-07-19
PMT0004308, L001072 ,11784.78,2025-02-03
PMT0004151,L001031,11559.12,2023-10-10
PMT0002585,L000644,1212.2,2023-01-17
PMT0003138,L000788,2466.48,2026-04-18
PMT0000009,L000002,2027.88,07/05/2023
PMT0002167,L000541,3578.56,2025-06-02
PMT0003672,L000913,723.29,2023-12-06
PMT0000235,L000058,2078.34,2025-06-01
PMT0001270,L000319,9805 CAD,2023-07-19
PMT0003973,L000990,12014.99,2026-03-12
PMT0001762,L000442,20316.85,2023-02-17
PMT0004287,L001067,16222.46,2023-04-04
PMT0000728,L000185,17561.61,2024-07-30
PMT0000216,L000054,16540.81,2024-03-18
PMT0002024,L000505,12206.12,18-Aug-2025
PMT0004888, L001224 ,7838.64,2024-03-24
PMT0000622,L000149,10026.94,2024-12-18
PMT0001619,L000406,21554.61,2024-09-13
PMT0003341,L000837,18751.22,2022-08-07
PMT0002888,L000717,2826.33,20-Dec-2022
PMT0003422,L000855,25403.77,02/27/2024
PMT0003620,L000901,14898.16,2023-01-12
PMT0004352,L001084,69374.75,2024-07-19
PMT0000578,L000139,1831.88,2023-02-26
PMT0004154,L001032,16312.61,25-Jan-2024
PMT0001125,L000286,3503.64,2023-03-27
PMT0002806,L000698,21619.15,2024-07-25
PMT0000991,L000247,2586.77,2023-07-22
PMT0002266,L000568,5932.54,2023-09-04
PMT0003772,L000937,4394.03,02/12/2023
PMT0002923,L000728,5508.44,2024-02-14
PMT0001970,L000490,7825.41,2024-07-17
PMT0002487,L000622,3095.6,2023-09-13
PMT0001333,L000333,4097.5,2024-09-09
PMT0000008,L000002,2299.11,2024-01-26
PMT0002050,L000510,11471.76,2024-05-12
PMT0000338,L000085,2517.37,10/16/2023
PMT0002342,L000588,"12,666",2023-02-30
PMT0004505,L001127,14143.07,2024-06-22
PMT0002333,L000586,4659.99,2025-01-22
PMT0004356,L001085,13562.75,2024-01-24
PMT0001199,L000304,4706.81,2024-07-06
PMT0003568,L000888,-5395.43,2023-06-23
PMT0001192,L000303,9007.65,04/03/2025
PMT0000010,L000002,-1983.48,2023-01-29
PMT0003238,L000810,7168.66,2023-12-30
PMT0004177,L001039,2739.83,2024-08-09
PMT0002052,L000511,6967.46,2023-10-29
PMT0002069,L000514,7662.7,2025-05-20
PMT0002429,L000608,3471.32,2023-01-01
PMT0000177,L000044,nan,2023-08-11
PMT0000229,L000056,6861.52,2022-09-19
PMT0003749,L000933,3795.84,2025-04-26
PMT0002547,L000635,6665.79,2024-04-19
PMT0002137,L000531,10948.79,2023-09-18
PMT0002966,L000738,62100.01,01-Jan-2025
PMT0001916,L000476,4317.52,2023-12-09
PMT0003021,L000753,30739.68,2025-02-23
PMT0003643, L000906 ,4376.07,2023-01-07
PMT0003081,L000775,19718.28,2023-06-19
PMT0000745, L000188 ,4033.32,2023-10-28
PMT0001181,L000300,5644.71,2022-04-30
PMT0001514,L000376,19349.69,2022-09-07
PMT0002372,L000595,6601.45,2024-07-16
PMT0000773,L000193,"5,667",2024-06-25
PMT0002572,L000642,1751.1,2023-06-24
PMT0004807,L001203,4614.41,2023-04-26
PMT0002846,L000707,18212.13,2023-12-05
PMT0002227,L000557,8128 CAD,2024-06-02
PMT0004386,L001092,2610.79,2024-11-25
PMT0003602,L000896,2583.49,2023-10-05
PMT0002203,L000551,69661.89,2024-08-23
PMT0000376,L000094,151049.05,2026-05-30
PMT0002277,L000570,8520.82,2024-07-05
PMT0004516,L001131,5548 CAD,2023-12-17
PMT0001982,L000492,4408 CAD,2023-09-21
PMT0003617,L000900,9489.06,2023-05-21
PMT0004748,L001191,4168.96,2023-10-27
PMT0001694,L000423,8840.25,2024-05-28
PMT0002767,L000688,7762.38,2024-05-05
PMT0002559,L000638,15472.86,18-Jun-2023
PMT0003355,L000840,4770 CAD,2024-11-19
PMT0001105,L000279,30759.95,2025-06-05
PMT0003829,L000952,11712.74,2023-11-24
PMT0002182,L000545,34461.36,2023-09-04
PMT0000161, L000040 ,5674.71,2022-04-24
PMT0003786, L000939 ,3047.85,2023-01-18
PMT0002072,L000515,5585.98,2023-07-28
PMT0000001,L000001,3769.21,2025-03-07
PMT0002121,L000528,3701.54,2024-06-11
PMT0003451,L000861,20329.79,2023-07-03
PMT0000560,L000134,29923.76,2024-02-17
PMT0002672,L000663,11749.66,2022-08-27
PMT0000528,L000128,"5,114",2025-02-03
PMT0002490,L000622,2986.39,2023-12-07
PMT0004948,L001241,49327.29,2024-06-11
PMT0001849,L000462,5678.01,2023-07-16
PMT0000951,L000240,15461.23,2022-07-24
PMT0004059,L001010,"1,267",2025-07-14
PMT0003135,L000787,6315.95,2024-01-11
PMT0001175,L000298,2515.29,2023-04-11
PMT0004043,L001006,19898.79,2024-06-16
PMT0004648,L001162,38764.23,2023-01-11
PMT0001533,L000380,937.31,2024-02-27
PMT0000914,L000232,4706.24,2024-12-13
PMT0001433,L000356,7053.58,2025-07-31
PMT0003396,L000849,1674 CAD,2023-01-02
PMT0000321,L000080,8523.03,2022-11-08
PMT0001960,L000488,11929.47,2024-01-26
PMT0002185,L000547,6009.18,2024-06-28
PMT0004887,L001223,16386.52,2024-01-08
PMT0003553,L000884,6331.37,2024-07-22
PMT0000424,L000105,20302.77,2023-09-17
PMT0000587,L000141,11101.08,2022-07-24
PMT0002474,L000619,3272.64,2023-10-29
PMT0003758, L000934 ,5330.44,2025-12-21
PMT0002463,L000616,3784.79,2024-07-28
PMT0000853,L000216,2913.72,2024-03-09
PMT0001837,L000460,2778.25,2025-04-04
PMT0000439,L000108,7093.59,2024-02-10
PMT0000717,L000181,2053.59,2025-03-14
PMT0002574,L000642,1403.43,2025-02-05
PMT0002326,L000584,10968.9,2024-11-19
PMT0001662,L000417,5809.66,2024-08-10
PMT0000237,L000058,3535.75,2024-07-14
PMT0002368,L000594,14377.17,2025-11-02
PMT0000048,L000009,1536.22,2024-11-07
PMT0004485,L001122,1433.84,2025-02-07
PMT0002115,L000527,4845.65,2025-04-17
PMT0001714,L000428,8051.86,2023-11-09
PMT0004533,L001133,-3051.75,2024-01-05
PMT0001610,L000403,5184.39,2023-08-12
PMT0003818,L000949,1639.47,2024-01-13
PMT0001875,L000466,7464.45,2022-12-27
PMT0001478,L000366,100409.74,2024-01-11
PMT0000634,L000153,8987.25,2024-06-01
PMT0003660,L000909,8790.81,2023-02-13
PMT0003480,L000869,7103.29,2024-04-22
PMT0001476,L000365,8804.87,2024-04-13
PMT0001375,L000342,5810.12,2022-09-23
PMT0004722,L001184,17416.04,2024-09-22
PMT0001885,L000469,12411.19,2024-12-13
PMT0004483,L001122,3835.46,2024-01-09
PMT0004557,L001138,18024.21,2023-07-26
PMT0002839,L000705,1644.21,2024-08-23
PMT0002151,L000536,131688.99,30-Jun-2023
PMT0001126,L000286,4365.04,2022-07-05
PMT0004912,L001230,752.47,2022-08-09
PMT0002470,L000617,"17,920",2022-12-10
PMT0001338,L000333,4024.38,2024-07-08
PMT0001515,L000376,16663.99,2023-11-23
PMT0004429,L001105,5875.36,2023-12-24
PMT0000887,L000225,6394.59,2023-04-25
PMT0000700,L000175,1003.34,2025-01-25
PMT0003490,L000870,7120.67,2025-04-03
PMT0002726,L000676,3567.67,2023-04-29
PMT0003044,L000763,9680.46,2023-03-08
PMT0000598,L000143,14339.5,2023-09-18
PMT0001080,L000271,19755 CAD,2024-08-08
PMT0004511,L001129,9017.85,2024-09-25
PMT0000656,L000160,15388.86,2022-05-11
PMT0000092,L000023,5457.88,2026-01-27
PMT0002959,L000737,"2,894",2024-07-17
PMT0001479,L000366,92599.01,2023-09-29
PMT0000791,L000197,9935.98,2025-02-19
PMT0003634,L000904,4364.26,2023-01-24
PMT0000508,L000123,3401.65,2025-06-10
PMT0003846,L000956,11419.72,2025-01-27
PMT0003558,L000885,7042.04,2025-01-07
PMT0003378,L000846,6037.12,2022-10-15
PMT0002467,L000617,12922.69,2023-03-08
PMT0004639,L001159,2517.7,2024-05-26
PMT0000857,L000217,644.22,2026-01-10
PMT0004973,L001247,6039.1,2022-11-11
PMT0003461,L000863,41709.34,2025-05-16
PMT0003729,L000928,2732.5,2024-05-07
PMT0002743,L000679,8584.72,2024-12-22
PMT0001808,L000452,10303.35,2023-10-11
PMT0000664, L000163 ,11714.05,2025-08-01
PMT0004823,L001208,4070.19,2023-02-30
PMT0004192,L001042,20325.44,2024-10-23
PMT0000132,L000033,90356.63,2023-02-30
PMT0001593,L000398,10207.33,2024-07-30
PMT0000939,L000236,"$2,163.39",2023-08-09
PMT0004666,L001166,50197.75,2024-06-19
PMT0002719,L000674,3982.68,2024-12-10
PMT0003375,L000845,"$4,103.64",2023-03-18
PMT0003068,L000772,2367 CAD,2025-01-12
PMT0004869,L001219,12088.8,2024-06-17
PMT0004733,L001187,,2024-12-20
PMT0002244,L000561,278.18,2023-11-08
PMT0000953,L000240,17957.4,2022-06-19
PMT0001601,L000401,2360.52,2023-11-02
PMT0000118, L000029 ,11567.67,2023-03-03
PMT0002302,L000577,"5,836",2024-11-29
PMT0001292,L000323,6925.36,2025-01-26
PMT0000166,L000041,,2023-01-15
PMT0004253,L001056,21751.16,2024-06-20
PMT0004225, L001049 ,7355.85,2022-11-13
PMT0004626,L001156,17527.7,2024-03-11
PMT0004630,L001157,4128.46,2024-07-14
PMT0001628, L000409 ,4327.18,2024-04-08
PMT0000779,L000194,"$10,922.07",2023-12-07
PMT0003016,L000752,11582 CAD,2024-02-05
PMT0002821,L000701,1282.28,2024-03-15
PMT0002401,L000600,2762.04,2024-09-19
PMT0002510,L000627,2294 CAD,09/17/2024
PMT0000286,L000068,"$23,275.07",2025-01-26
PMT0002609,L000650,"9,969",2023-09-11
PMT0000922,L000233,4400.08,2023-02-24
PMT0001335,L000333,5289.74,2024-04-27
PMT0002677,L000664,32496.16,2023-06-28
PMT0003132,L000786,"1,341",2025-01-24
PMT0000904,L000229,15396.08,2024-11-08
PMT0003213,L000804,3460.47,2024-01-22
PMT0000134,L000034,22412.75,2024-03-26
PMT0002886,L000717,2707.74,2022-11-11
PMT0004539,L001135,3669.93,2023-08-25
PMT0000987,L000247,2173.93,2023-03-01
PMT0000455,L000113,10963.64,2024-07-09
PMT0000393,L000098,2293.5,2024-06-27
PMT0003663,L000910,13403.41,2022-07-05
PMT0001581,L000396,7745.53,2023-12-06
PMT0004897,L001228,9199.63,2025-07-07
PMT0000147,L000037,"2,330",2024-01-08
PMT0000660,L000161,"7,914",2023-08-13
PMT0002995,L000745,1525.49,2024-01-07
PMT0000969,L000242,1861.43,2023-05-11
PMT0004771,L001196,2584.71,2022-11-10
PMT0000479,L000117,"$34,834.28",03/24/2023
PMT0004125,L001024,2374.54,2024-07-22
PMT0004743,L001189,10962.14,2024-09-19
PMT0004547,L001136,1449.31,2025-09-12
PMT0001868,L000465,4934.34,2023-09-20
PMT0001046,L000261,33245.98,2022-07-25
PMT0002055,L000511,2130.16,2025-05-27
PMT0003707,L000921,3682.06,2025-04-27
PMT0004941,L001239,8232 CAD,2023-03-27
PMT0002025,L000506,-8564.08,2023-09-13
PMT0000381,L000095,6765.33,2025-07-24
PMT0004491,L001124,3907.45,2024-03-21
PMT0002963,L000737,3340.23,2025-07-13
PMT0003106,L000779,10952.32,2022-10-06
PMT0004360,L001086,18923.15,2023-02-09
PMT0002800,L000697,20913.52,2025-01-06
PMT0000624,L000150,8977.35,2022-10-10
PMT0001542,L000383,19252.89,2023-11-11
PMT0003252,L000813,7621.35,2023-09-09
PMT0002539,L000633,1454.04,2023-12-16
PMT0002180,L000544,2425.74,2023-07-12
PMT0003630,L000903,16833.94,2024-01-31
PMT0004237,L001052,4667.38,2024-12-21
PMT0000689,L000172,38578.41,2024-11-09
PMT0004006,L000998,17064.77,2024-12-18
PMT0003182,L000797,2370.15,2025-12-22
PMT0003302,L000825,25351.48,
PMT0001401,L000348,35179.72,2025-01-11
PMT0002418,L000604,3158.73,2024-01-14
PMT0001631,L000409,2717.52,2025-05-20
PMT0001646,L000414,85231.65,2025-09-24
PMT0000287,L000068,21628.86,2024-02-04
PMT0000607,L000145,8989.71,2023-09-07
PMT0000955,L000240,20327.45,2023-10-26
PMT0000776,L000193,10252.44,2024-04-16
PMT0004715,L001181,9964.38,2023-10-27
PMT0000448, L000111 ,2383.95,2024-12-01
PMT0004796,L001200,783.81,2024-03-23
PMT0000814,L000204,"36,627",06/16/2025
PMT0002945,L000733,7372 CAD,2022-07-22
PMT0002521,L000630,8727.32,2023-12-19
PMT0003057,L000767,,2025-11-01
PMT0003708,L000921,5096.46,05-Nov-2024
PMT0002944,L000733,9402.02,2023-01-03
PMT0002131,L000530,14253.92,2024-12-13
PMT0004473, L001119 ,13900.33,2026-01-15
PMT0004927,L001235,1948.99,2025-01-26
PMT0001896,L000471,7930.86,2025-12-22
PMT0001756,L000441,3206.16,2025-07-19
PMT0001865,L000465,10016.51,2024-11-08
PMT0000326,L000080,4077.88,2022-09-18
PMT0002556,L000638,9494.04,2025-03-06
PMT0000592,L000142,13771.11,
PMT0002292,L000574,2955.63,not available
PMT0002138,L000531,4799.4,2023-01-21
PMT0003416,L000853,10243.8,2022-08-29
PMT0002636,L000657,11102.15,2025-09-09
PMT0002274,L000570,8467.62,2025-08-13
PMT0004326,L001078,8622.04,2023-08-12
PMT0002311,L000579,4854.84,2025-08-03
PMT0003835,L000954,2376.32,2025-02-17
PMT0004780,L001197,9377.18,2023-08-16
